file_id,data_path,src_data_path,data_set,parent_dir,start,stop
D_F01S15_2,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_F01S15_2.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_F01S15.SRC,Supp-23,D,16000.0,45087.0
D_M02S02_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_M02S02_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_M02S02.SRC,Supp-23,D,16000.0,47488.0
D_M02S02_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_M02S02_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_M02S02.SRC,Supp-23,D,16000.0,73439.0
D_F01S36_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_F01S36_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_F01S36.SRC,Supp-23,D,16000.0,59904.0
D_F01S36_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_F01S36_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_F01S36.SRC,Supp-23,D,16000.0,34624.0
D_F01S36_2,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_F01S36_2.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_F01S36.SRC,Supp-23,D,16000.0,33440.0
D_M01S04_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_M01S04_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_M01S04.SRC,Supp-23,D,16000.0,53632.0
D_M01S04_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_M01S04_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_M01S04.SRC,Supp-23,D,16000.0,52128.0
D_M02S13_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_M02S13_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_M02S13.SRC,Supp-23,D,16000.0,51712.0
D_M02S13_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_M02S13_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_M02S13.SRC,Supp-23,D,16000.0,63200.0
D_M02S20_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_M02S20_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_M02S20.SRC,Supp-23,D,16000.0,42432.0
D_M02S20_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_M02S20_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_M02S20.SRC,Supp-23,D,16000.0,39264.0
D_M02S20_2,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_M02S20_2.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_M02S20.SRC,Supp-23,D,16000.0,46943.0
D_M01S40_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_M01S40_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_M01S40.SRC,Supp-23,D,16000.0,50496.0
D_M01S40_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_M01S40_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_M01S40.SRC,Supp-23,D,16000.0,69279.0
D_F01S11_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_F01S11_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_F01S11.SRC,Supp-23,D,16000.0,45664.0
D_F01S11_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_F01S11_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_F01S11.SRC,Supp-23,D,16000.0,61440.0
D_F02S38_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_F02S38_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_F02S38.SRC,Supp-23,D,16000.0,43232.0
D_F02S38_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_F02S38_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_F02S38.SRC,Supp-23,D,16000.0,59552.0
D_M01S10_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_M01S10_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_M01S10.SRC,Supp-23,D,16000.0,50176.0
D_M01S10_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_M01S10_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_M01S10.SRC,Supp-23,D,16000.0,69824.0
D_M01S01_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_M01S01_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_M01S01.SRC,Supp-23,D,16000.0,55712.0
D_M01S01_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_M01S01_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_M01S01.SRC,Supp-23,D,16000.0,54912.0
D_F01S22_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_F01S22_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_F01S22.SRC,Supp-23,D,16000.0,43232.0
D_F01S22_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_F01S22_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_F01S22.SRC,Supp-23,D,16000.0,40608.0
D_M01S15_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_M01S15_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_M01S15.SRC,Supp-23,D,16000.0,55712.0
D_M01S15_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_M01S15_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_M01S15.SRC,Supp-23,D,16000.0,55328.0
D_M02S42_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_M02S42_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_M02S42.SRC,Supp-23,D,16000.0,62464.0
D_M02S42_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_M02S42_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_M02S42.SRC,Supp-23,D,16000.0,46528.0
D_M02S04_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_M02S04_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_M02S04.SRC,Supp-23,D,16000.0,54592.0
D_M02S04_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_M02S04_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_M02S04.SRC,Supp-23,D,16000.0,66880.0
D_M02S47_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_M02S47_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_M02S47.SRC,Supp-23,D,16000.0,52224.0
D_M02S47_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_M02S47_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_M02S47.SRC,Supp-23,D,16000.0,54656.0
D_F02S08_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_F02S08_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_F02S08.SRC,Supp-23,D,16000.0,45952.0
D_F02S08_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_F02S08_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_F02S08.SRC,Supp-23,D,16000.0,57504.0
D_F02S46_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_F02S46_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_F02S46.SRC,Supp-23,D,16000.0,43232.0
D_F02S46_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_F02S46_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_F02S46.SRC,Supp-23,D,16000.0,70431.0
D_F02S20_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_F02S20_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_F02S20.SRC,Supp-23,D,16000.0,70720.0
D_F02S20_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_F02S20_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/D/D_F02S20.SRC,Supp-23,D,16000.0,59488.0
A_F02S38_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_F02S38_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_F02S38.SRC,Supp-23,A,16000.0,43296.0
A_F02S38_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_F02S38_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_F02S38.SRC,Supp-23,A,16000.0,45439.0
A_M01S17_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_M01S17_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_M01S17.SRC,Supp-23,A,16000.0,37792.0
A_M01S17_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_M01S17_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_M01S17.SRC,Supp-23,A,16000.0,55743.0
A_F02S31_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_F02S31_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_F02S31.SRC,Supp-23,A,16000.0,51200.0
A_F02S31_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_F02S31_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_F02S31.SRC,Supp-23,A,16000.0,50079.0
A_F02S22_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_F02S22_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_F02S22.SRC,Supp-23,A,16000.0,51424.0
A_F02S22_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_F02S22_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_F02S22.SRC,Supp-23,A,16000.0,48031.0
A_M02S33_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_M02S33_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_M02S33.SRC,Supp-23,A,16000.0,42176.0
A_M02S33_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_M02S33_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_M02S33.SRC,Supp-23,A,16000.0,35360.0
A_M02S23_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_M02S23_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_M02S23.SRC,Supp-23,A,16000.0,51456.0
A_M02S23_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_M02S23_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_M02S23.SRC,Supp-23,A,16000.0,37504.0
A_F01S15_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_F01S15_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_F01S15.SRC,Supp-23,A,16000.0,57600.0
A_F01S15_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_F01S15_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_F01S15.SRC,Supp-23,A,16000.0,25664.0
A_M02S20_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_M02S20_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_M02S20.SRC,Supp-23,A,16000.0,41280.0
A_M02S20_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_M02S20_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_M02S20.SRC,Supp-23,A,16000.0,26304.0
A_M01S19_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_M01S19_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_M01S19.SRC,Supp-23,A,16000.0,44320.0
A_M01S19_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_M01S19_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_M01S19.SRC,Supp-23,A,16000.0,42751.0
A_M02S21_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_M02S21_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_M02S21.SRC,Supp-23,A,16000.0,37504.0
A_M02S21_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_M02S21_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_M02S21.SRC,Supp-23,A,16000.0,25664.0
A_M02S35_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_M02S35_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_M02S35.SRC,Supp-23,A,16000.0,43200.0
A_M02S35_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_M02S35_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_M02S35.SRC,Supp-23,A,16000.0,38559.0
A_F02S05_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_F02S05_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_F02S05.SRC,Supp-23,A,16000.0,47616.0
A_F02S05_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_F02S05_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_F02S05.SRC,Supp-23,A,16000.0,59775.0
A_F01S12_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_F01S12_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_F01S12.SRC,Supp-23,A,16000.0,66976.0
A_F01S12_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_F01S12_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_F01S12.SRC,Supp-23,A,16000.0,52607.0
A_F01S22_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_F01S22_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_F01S22.SRC,Supp-23,A,16000.0,45312.0
A_F01S22_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_F01S22_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_F01S22.SRC,Supp-23,A,16000.0,56063.0
A_M01S09_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_M01S09_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_M01S09.SRC,Supp-23,A,16000.0,43264.0
A_M01S09_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_M01S09_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_M01S09.SRC,Supp-23,A,16000.0,51391.0
A_F01S35_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_F01S35_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_F01S35.SRC,Supp-23,A,16000.0,48832.0
A_F01S35_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_F01S35_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_F01S35.SRC,Supp-23,A,16000.0,47871.0
A_F02S21_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_F02S21_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_F02S21.SRC,Supp-23,A,16000.0,46496.0
A_F02S21_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_F02S21_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_F02S21.SRC,Supp-23,A,16000.0,24704.0
A_F02S21_2,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_F02S21_2.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_F02S21.SRC,Supp-23,A,16000.0,36703.0
A_F02S04_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_F02S04_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_F02S04.SRC,Supp-23,A,16000.0,45952.0
A_F02S04_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_F02S04_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_F02S04.SRC,Supp-23,A,16000.0,45983.0
A_F01S45_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_F01S45_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_F01S45.SRC,Supp-23,A,16000.0,49984.0
A_F01S45_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_F01S45_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_F01S45.SRC,Supp-23,A,16000.0,48607.0
A_M02S11_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_M02S11_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_M02S11.SRC,Supp-23,A,16000.0,44672.0
A_M02S11_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_M02S11_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_M02S11.SRC,Supp-23,A,16000.0,46527.0
A_M01S14_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_M01S14_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_M01S14.SRC,Supp-23,A,16000.0,49088.0
A_M01S14_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_M01S14_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_M01S14.SRC,Supp-23,A,16000.0,46975.0
A_M02S25_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_M02S25_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_M02S25.SRC,Supp-23,A,16000.0,43584.0
A_F01S39_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_F01S39_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_F01S39.SRC,Supp-23,A,16000.0,52416.0
A_F01S39_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_F01S39_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_F01S39.SRC,Supp-23,A,16000.0,53247.0
A_F01S38_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_F01S38_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_F01S38.SRC,Supp-23,A,16000.0,55200.0
A_F01S38_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_F01S38_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_F01S38.SRC,Supp-23,A,16000.0,52927.0
A_M02S04_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_M02S04_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_M02S04.SRC,Supp-23,A,16000.0,52160.0
A_M02S04_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_M02S04_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL/A/A_M02S04.SRC,Supp-23,A,16000.0,47839.0
